Order_ID,Order_Date,State,City,Category,Unit_Price,Quantity,Discount,Shipping_Mode,Shipping_Days,Payment_Method,Sales,Cost,Profit
102032,2023-03-26 16:00:00,GA,Charlotte,Gaming,571.06,1,0.2,Express,8,Google Pay,456.84799999999996,354.5098152683436,102.33818473165638
102033,2023-03-26 17:00:00,TX,Atlanta,Laptops,491.05,3,0.0,Two-Day,6,Apple Pay,1473.15,972.7665304492652,500.38346955073484
102034,2023-03-26 18:00:00,NY,Chicago,Gaming,939.28,1,0.0,Express,3,PayPal,939.28,730.8532090793547,208.42679092064532
102035,2023-03-26 19:00:00,PA,Dallas,Gaming,263.11,2,0.1,Two-Day,1,PayPal,473.598,412.9333781784607,60.6646218215393
102036,2023-03-26 20:00:00,OH,Seattle,Gaming,1272.05,3,0.1,Two-Day,3,Debit Card,3434.535,2985.8821228105726,448.6528771894273
102037,2023-03-26 21:00:00,NY,Seattle,Audio,1222.36,2,0.1,Two-Day,6,Apple Pay,2200.248,1506.6481364439287,693.5998635560713
102038,2023-03-26 22:00:00,PA,Austin,Gaming,725.2,2,0.0,Two-Day,4,Apple Pay,1450.4,1155.5203032292604,294.87969677073966
102039,2023-03-26 23:00:00,PA,Austin,Cameras,1282.04,3,0.05,Express,1,PayPal,3653.814,2723.2520013995445,930.5619986004554
102040,2023-03-27 00:00:00,TX,Seattle,Smartphones,385.77,4,0.0,Express,6,Debit Card,1543.08,1109.2081766963302,433.87182330366977
102041,2023-03-27 01:00:00,WA,Columbus,Cameras,46.0,2,0.0,Two-Day,1,Apple Pay,92.0,64.8528808768264,27.147119123173596
102042,2023-03-27 02:00:00,TX,Charlotte,Cameras,936.43,1,0.0,Two-Day,8,PayPal,936.43,762.4933656574696,173.9366343425304
102043,2023-03-27 03:00:00,PA,Charlotte,Accessories,697.71,4,0.0,Two-Day,3,Debit Card,2790.84,2148.9261220240815,641.9138779759187
102044,2023-03-27 04:00:00,CA,Los Angeles,Audio,859.4,4,0.0,Two-Day,3,Debit Card,3437.6,2492.2822083487745,945.3177916512254
102045,2023-03-27 05:00:00,NY,Chicago,Gaming,1351.02,3,0.15,Standard,1,PayPal,3445.1009999999997,3277.1898392720636,167.91116072793602
102046,2023-03-27 06:00:00,TX,Atlanta,Accessories,1455.49,1,0.0,Express,3,Debit Card,1455.49,1166.3436288448543,289.14637115514574
102047,2023-03-27 07:00:00,WA,Seattle,Laptops,958.99,1,0.15,Express,7,Debit Card,815.1415,576.6033256701336,238.53817432986637
102048,2023-03-27 08:00:00,FL,Chicago,Laptops,1150.8,4,0.0,Two-Day,8,Credit Card,4603.2,3313.015063290558,1290.184936709442
102049,2023-03-27 09:00:00,GA,Charlotte,Accessories,144.04,2,0.0,Standard,8,Debit Card,288.08,175.8905648125143,112.18943518748569
102050,2023-03-27 10:00:00,PA,New York,Smartphones,257.86,2,0.05,Standard,3,Apple Pay,489.934,349.03755307492906,140.89644692507096
102051,2023-03-27 11:00:00,OH,Seattle,Accessories,1105.14,1,0.1,Standard,5,Debit Card,994.6260000000001,885.1722004385399,109.45379956146019
102052,2023-03-27 12:00:00,FL,Chicago,Accessories,658.42,4,0.0,Two-Day,1,Apple Pay,2633.68,2201.7909496749035,431.8890503250964
102053,2023-03-27 13:00:00,IL,Charlotte,Audio,680.03,4,0.1,Standard,9,PayPal,2448.108,1796.6845912652964,651.4234087347038
102054,2023-03-27 14:00:00,NC,Miami,Laptops,476.74,4,0.0,Two-Day,8,Debit Card,1906.96,1154.3902254555314,752.5697745444686
102055,2023-03-27 15:00:00,WA,Charlotte,Laptops,918.89,3,0.15,Standard,2,PayPal,2343.1695,1931.2791321980162,411.89036780198376
102056,2023-03-27 16:00:00,OH,Austin,Gaming,294.04,1,0.0,Two-Day,1,Google Pay,294.04,201.05858583135495,92.98141416864507
102057,2023-03-27 17:00:00,NC,Dallas,Cameras,947.84,1,0.1,Two-Day,4,Debit Card,853.056,729.1179066594262,123.9380933405738
102058,2023-03-27 18:00:00,WA,Columbus,Accessories,277.22,2,0.0,Express,9,PayPal,554.44,401.28394397807307,153.156056021927
102059,2023-03-27 19:00:00,CA,Columbus,Accessories,114.46,2,0.1,Two-Day,8,Google Pay,206.028,160.17802888847612,45.84997111152387
102060,2023-03-27 20:00:00,GA,Austin,Smartphones,508.93,1,0.05,Standard,3,Apple Pay,483.4835,334.5649325852346,148.9185674147654
102061,2023-03-27 21:00:00,FL,Austin,Laptops,362.09,1,0.0,Express,6,Apple Pay,362.09,292.25011688079263,69.83988311920734
102062,2023-03-27 22:00:00,NY,Seattle,Smartphones,1335.71,2,0.15,Standard,9,Apple Pay,2270.707,1768.7400271399747,501.9669728600252
102063,2023-03-27 23:00:00,WA,Miami,Audio,101.33,1,0.0,Two-Day,8,Apple Pay,101.33,62.18457385662044,39.14542614337956
102064,2023-03-28 00:00:00,NY,Miami,Gaming,281.39,2,0.0,Express,5,Apple Pay,562.78,417.105875488344,145.67412451165598
102065,2023-03-28 01:00:00,GA,Seattle,Smartphones,832.11,1,0.1,Two-Day,9,Credit Card,748.899,565.2832663021657,183.61573369783434
102066,2023-03-28 02:00:00,PA,Chicago,Laptops,731.98,3,0.0,Two-Day,9,PayPal,2195.94,1708.6802039273948,487.25979607260524
102067,2023-03-28 03:00:00,IL,Seattle,Audio,87.86,3,0.0,Standard,3,Google Pay,263.58,163.4770385909204,100.1029614090796
102068,2023-03-28 04:00:00,FL,Atlanta,Accessories,30.73,4,0.0,Standard,8,Google Pay,122.92,103.44663145478732,19.47336854521268
102069,2023-03-28 05:00:00,GA,Atlanta,Audio,1482.34,1,0.1,Standard,4,Debit Card,1334.106,958.6507777123918,375.4552222876082
102070,2023-03-28 06:00:00,GA,Columbus,Cameras,995.08,2,0.0,Express,7,PayPal,1990.16,1371.7460886858705,618.4139113141296
102071,2023-03-28 07:00:00,CA,Charlotte,Smartphones,560.8,1,0.0,Standard,8,Credit Card,560.8,403.9098853992585,156.89011460074147
102072,2023-03-28 08:00:00,NC,Seattle,Laptops,716.24,1,0.05,Two-Day,7,Credit Card,680.428,589.1284411301044,91.29955886989558
102073,2023-03-28 09:00:00,IL,Seattle,Smartphones,414.49,4,0.1,Express,5,PayPal,1492.164,1294.261972114096,197.9020278859041
102074,2023-03-28 10:00:00,FL,Chicago,Accessories,530.41,2,0.15,Standard,1,Apple Pay,901.6969999999999,674.9012329792598,226.79576702074007
102075,2023-03-28 11:00:00,PA,Los Angeles,Accessories,980.59,1,0.1,Standard,8,Apple Pay,882.5310000000001,695.8790336216485,186.65196637835152
102076,2023-03-28 12:00:00,PA,Columbus,Laptops,1326.56,2,0.05,Standard,5,PayPal,2520.464,1951.9745818122135,568.4894181877864
102077,2023-03-28 13:00:00,TX,Columbus,Cameras,292.51,1,0.0,Two-Day,3,Google Pay,292.51,226.85069890228812,65.65930109771188
102078,2023-03-28 14:00:00,GA,Columbus,Gaming,1263.74,4,0.0,Standard,2,Apple Pay,5054.96,3755.6006434128226,1299.3593565871774
102079,2023-03-28 15:00:00,WA,Charlotte,Audio,199.9,2,0.05,Two-Day,3,Debit Card,379.81,285.5906219235338,94.21937807646623
102080,2023-03-28 16:00:00,CA,Austin,Audio,338.19,1,0.2,Express,9,Credit Card,270.552,267.6391399069208,2.912860093079246
102081,2023-03-28 17:00:00,IL,New York,Accessories,75.02,3,0.05,Standard,2,Apple Pay,213.807,156.30741246623893,57.49958753376106
102082,2023-03-28 18:00:00,PA,Los Angeles,Smartphones,228.4,2,0.0,Two-Day,1,Google Pay,456.8,386.81512324691204,69.98487675308797
102083,2023-03-28 19:00:00,FL,Charlotte,Smartphones,1377.61,4,0.0,Standard,2,Apple Pay,5510.44,4611.938661150142,898.5013388498573
102084,2023-03-28 20:00:00,TX,Atlanta,Cameras,699.97,3,0.05,Standard,2,Apple Pay,1994.9144999999999,1631.3047963549936,363.6097036450062
102085,2023-03-28 21:00:00,FL,Chicago,Gaming,134.95,2,0.05,Express,5,Credit Card,256.405,221.49423958551552,34.91076041448446
102086,2023-03-28 22:00:00,CA,Austin,Smartphones,1440.4,2,0.05,Express,1,Debit Card,2736.76,2011.6450066738776,725.1149933261227
102087,2023-03-28 23:00:00,WA,Atlanta,Audio,1320.91,2,0.0,Two-Day,8,Debit Card,2641.82,1969.1269149413106,672.6930850586896
102088,2023-03-29 00:00:00,TX,Austin,Smartphones,1136.93,2,0.0,Two-Day,2,Google Pay,2273.86,1519.3109178208404,754.5490821791598
102089,2023-03-29 01:00:00,TX,Miami,Gaming,1401.54,1,0.15,Two-Day,6,PayPal,1191.309,1151.2387273153506,40.07027268464935
102090,2023-03-29 02:00:00,NC,Columbus,Audio,345.79,1,0.05,Express,5,PayPal,328.5005,248.1929369893598,80.3075630106402
102091,2023-03-29 03:00:00,IL,Austin,Smartphones,1257.83,2,0.0,Two-Day,2,PayPal,2515.66,1846.5847596653023,669.0752403346976
102092,2023-03-29 04:00:00,TX,Dallas,Audio,1041.19,4,0.0,Express,1,Google Pay,4164.76,3399.0349984740956,765.7250015259046
102093,2023-03-29 05:00:00,NC,Columbus,Accessories,1307.24,1,0.15,Express,6,Apple Pay,1111.154,1044.9025891731173,66.25141082688265
102094,2023-03-29 06:00:00,NC,Columbus,Accessories,1199.43,2,0.1,Standard,6,Debit Card,2158.974,1632.2702221995926,526.7037778004076
102095,2023-03-29 07:00:00,CA,Chicago,Cameras,532.81,2,0.0,Standard,3,Debit Card,1065.62,662.6631507258645,402.9568492741354
102096,2023-03-29 08:00:00,NY,Los Angeles,Accessories,1166.11,4,0.0,Two-Day,8,Apple Pay,4664.44,2987.682503799451,1676.7574962005488
102097,2023-03-29 09:00:00,FL,Atlanta,Smartphones,408.44,4,0.0,Express,9,Debit Card,1633.76,1118.7563102972053,515.0036897027946
102098,2023-03-29 10:00:00,WA,Austin,Gaming,506.32,4,0.0,Express,3,Debit Card,2025.28,1369.7428529603174,655.5371470396826
102099,2023-03-29 11:00:00,OH,Austin,Audio,179.7,3,0.05,Express,9,PayPal,512.1449999999999,328.6233042762375,183.52169572376238
102100,2023-03-29 12:00:00,FL,Miami,Laptops,1403.91,2,0.0,Standard,8,PayPal,2807.82,1987.9822852819182,819.837714718082
102101,2023-03-29 13:00:00,TX,Columbus,Accessories,450.68,4,0.05,Express,5,Credit Card,1712.5839999999998,1129.3366298205617,583.2473701794381
102102,2023-03-29 14:00:00,WA,Seattle,Accessories,790.52,2,0.05,Two-Day,6,Credit Card,1501.9879999999998,1035.9328705199646,466.05512948003525
102103,2023-03-29 15:00:00,PA,New York,Laptops,599.17,1,0.0,Two-Day,1,Debit Card,599.17,477.4610738539673,121.70892614603264
102104,2023-03-29 16:00:00,NY,Seattle,Laptops,1440.69,2,0.0,Standard,5,PayPal,2881.38,2085.312007407891,796.067992592109
102105,2023-03-29 17:00:00,PA,Austin,Smartphones,515.87,2,0.0,Two-Day,7,Credit Card,1031.74,715.2416464546765,316.49835354532354
102106,2023-03-29 18:00:00,PA,Seattle,Audio,1172.25,3,0.0,Express,1,Credit Card,3516.75,2273.082427943114,1243.667572056886
102107,2023-03-29 19:00:00,IL,Chicago,Accessories,1286.02,1,0.0,Express,9,PayPal,1286.02,1050.1253856105227,235.89461438947728
102108,2023-03-29 20:00:00,FL,Dallas,Gaming,664.7,1,0.05,Two-Day,7,Credit Card,631.465,548.9906495836541,82.47435041634594
102109,2023-03-29 21:00:00,OH,Austin,Smartphones,579.69,3,0.1,Standard,4,Apple Pay,1565.1630000000002,1268.9463448407676,296.2166551592327
102110,2023-03-29 22:00:00,CA,Austin,Smartphones,1126.66,4,0.1,Express,4,Apple Pay,4055.9760000000006,3741.947372935801,314.02862706419955
102111,2023-03-29 23:00:00,OH,Dallas,Gaming,1371.09,4,0.1,Express,7,PayPal,4935.924,3927.8834986328866,1008.0405013671134
102112,2023-03-30 00:00:00,PA,Atlanta,Gaming,1137.3,2,0.05,Standard,6,PayPal,2160.87,1425.7434326129348,735.126567387065
102113,2023-03-30 01:00:00,TX,Dallas,Cameras,356.15,3,0.05,Express,3,Credit Card,1015.0274999999998,645.6214837584494,369.40601624155045
102114,2023-03-30 02:00:00,NY,Seattle,Gaming,1334.7,4,0.0,Two-Day,9,Debit Card,5338.8,3374.6258578463817,1964.1741421536185
102115,2023-03-30 03:00:00,GA,Chicago,Laptops,593.62,1,0.2,Two-Day,6,Google Pay,474.896,448.57731310180424,26.31868689819578
102116,2023-03-30 04:00:00,OH,Miami,Accessories,872.82,3,0.0,Standard,2,Apple Pay,2618.46,1781.1453555146854,837.3146444853146
102117,2023-03-30 05:00:00,PA,Atlanta,Cameras,1250.52,4,0.0,Standard,2,Apple Pay,5002.08,3811.971374769042,1190.1086252309578
102118,2023-03-30 06:00:00,NY,Charlotte,Laptops,298.82,1,0.0,Two-Day,1,PayPal,298.82,217.24035628695324,81.57964371304675
102119,2023-03-30 07:00:00,WA,Miami,Cameras,1181.08,3,0.2,Standard,5,Debit Card,2834.592,2420.929868857905,413.66213114209495
102120,2023-03-30 08:00:00,FL,Los Angeles,Accessories,902.32,2,0.2,Two-Day,6,PayPal,1443.7120000000002,1181.44357834168,262.2684216583202
102121,2023-03-30 09:00:00,NC,Los Angeles,Cameras,1342.15,2,0.1,Standard,3,Credit Card,2415.8700000000003,1664.966430376928,750.9035696230724
102122,2023-03-30 10:00:00,IL,Los Angeles,Laptops,274.52,1,0.05,Two-Day,4,Debit Card,260.794,218.4074985425003,42.38650145749969
102123,2023-03-30 11:00:00,NY,Los Angeles,Audio,642.61,4,0.0,Express,5,Credit Card,2570.44,2068.564276858734,501.875723141266
102124,2023-03-30 12:00:00,TX,Chicago,Accessories,1252.61,4,0.2,Express,4,Apple Pay,4008.352,3684.490703092403,323.8612969075971
102125,2023-03-30 13:00:00,TX,Miami,Smartphones,48.46,3,0.05,Two-Day,9,PayPal,138.111,92.9376058834535,45.17339411654649
102126,2023-03-30 14:00:00,NY,Columbus,Accessories,186.06,1,0.15,Express,3,PayPal,158.151,123.89405357963247,34.25694642036754
102127,2023-03-30 15:00:00,TX,New York,Accessories,1486.04,4,0.0,Two-Day,5,Google Pay,5944.16,4985.880037638256,958.2799623617439
102128,2023-03-30 16:00:00,FL,Atlanta,Accessories,434.98,2,0.0,Standard,7,Debit Card,869.96,571.1158632419414,298.84413675805865
102129,2023-03-30 17:00:00,TX,Charlotte,Audio,1463.8,1,0.1,Express,7,Apple Pay,1317.42,899.0677167458567,418.35228325414334
102130,2023-03-30 18:00:00,OH,Seattle,Laptops,290.15,2,0.0,Express,6,Google Pay,580.3,427.9784271377073,152.32157286229267
102131,2023-03-30 19:00:00,NC,Austin,Smartphones,554.42,1,0.15,Express,9,Google Pay,471.25699999999995,368.9545840865743,102.30241591342565
102132,2023-03-30 20:00:00,TX,Los Angeles,Laptops,1134.25,3,0.0,Two-Day,7,PayPal,3402.75,2856.1279038803186,546.6220961196814
102133,2023-03-30 21:00:00,NC,Charlotte,Cameras,993.51,4,0.15,Express,4,Debit Card,3377.9339999999997,2955.4616507872547,422.47234921274503
102134,2023-03-30 22:00:00,PA,Austin,Cameras,880.06,4,0.0,Standard,9,PayPal,3520.24,2962.118915423867,558.121084576133
102135,2023-03-30 23:00:00,CA,New York,Cameras,804.25,4,0.05,Express,6,Debit Card,3056.1499999999996,2562.00000449973,494.1499955002696
102136,2023-03-31 00:00:00,FL,Charlotte,Laptops,1268.29,2,0.0,Standard,1,Google Pay,2536.58,1980.4886140575018,556.0913859424982
102137,2023-03-31 01:00:00,CA,Miami,Gaming,367.72,4,0.05,Express,9,Credit Card,1397.336,1187.8696646029687,209.46633539703134
102138,2023-03-31 02:00:00,PA,Charlotte,Audio,674.86,1,0.0,Express,7,Apple Pay,674.86,506.96926288206265,167.89073711793736
102139,2023-03-31 03:00:00,FL,Los Angeles,Gaming,250.07,2,0.2,Standard,6,Google Pay,400.112,301.4745508937194,98.6374491062806
102140,2023-03-31 04:00:00,NY,New York,Cameras,901.99,3,0.05,Express,6,PayPal,2570.6715,1889.0814821546512,681.5900178453487
102141,2023-03-31 05:00:00,NY,Seattle,Audio,390.81,2,0.0,Standard,4,Apple Pay,781.62,511.7692294442781,269.8507705557219
102142,2023-03-31 06:00:00,NC,Columbus,Laptops,514.09,3,0.15,Standard,4,Google Pay,1310.9295,1092.818851699306,218.11064830069404
102143,2023-03-31 07:00:00,PA,Dallas,Cameras,717.45,2,0.0,Standard,3,Debit Card,1434.9,1029.737878056432,405.1621219435681
102144,2023-03-31 08:00:00,NC,Los Angeles,Laptops,59.62,4,0.0,Express,8,PayPal,238.48,150.70928820551438,87.7707117944856
102145,2023-03-31 09:00:00,IL,Austin,Audio,156.07,3,0.0,Express,8,Google Pay,468.21,283.66872137633305,184.54127862366693
102146,2023-03-31 10:00:00,TX,New York,Laptops,1035.18,4,0.1,Standard,2,Debit Card,3726.648,2627.4941796679927,1099.1538203320074
102147,2023-03-31 11:00:00,GA,Miami,Laptops,654.88,2,0.0,Express,5,Debit Card,1309.76,1066.6119400965774,243.14805990342256
102148,2023-03-31 12:00:00,IL,Chicago,Smartphones,1299.89,3,0.0,Two-Day,9,Debit Card,3899.67,3076.6974820098776,822.9725179901225
102149,2023-03-31 13:00:00,TX,New York,Gaming,1048.11,1,0.15,Standard,9,Apple Pay,890.8934999999999,838.197910627662,52.69558937233785
102150,2023-03-31 14:00:00,FL,Austin,Gaming,31.99,1,0.1,Standard,7,PayPal,28.791,21.40376218812408,7.38723781187592
102151,2023-03-31 15:00:00,NC,Dallas,Gaming,932.73,2,0.0,Two-Day,4,Debit Card,1865.46,1229.3843987485157,636.0756012514844
102152,2023-03-31 16:00:00,FL,Dallas,Accessories,158.71,3,0.1,Two-Day,4,Google Pay,428.517,290.1265313168243,138.3904686831757
102153,2023-03-31 17:00:00,FL,Atlanta,Smartphones,1175.78,1,0.15,Standard,7,Debit Card,999.4129999999999,844.2889528107877,155.1240471892122
102154,2023-03-31 18:00:00,TX,Columbus,Cameras,1487.43,4,0.0,Two-Day,3,PayPal,5949.72,4138.638408378989,1811.0815916210113
102155,2023-03-31 19:00:00,PA,Austin,Cameras,806.17,4,0.1,Standard,3,Apple Pay,2902.212,2608.6742974910017,293.53770250899834
102156,2023-03-31 20:00:00,TX,Dallas,Cameras,1030.51,2,0.0,Express,5,Debit Card,2061.02,1587.9476688685388,473.07233113146117
102157,2023-03-31 21:00:00,WA,Atlanta,Gaming,371.22,4,0.05,Two-Day,6,Google Pay,1410.636,944.4898247372747,466.14617526272525
102158,2023-03-31 22:00:00,NY,Atlanta,Gaming,667.64,4,0.0,Standard,8,PayPal,2670.56,2261.400257954862,409.15974204513805
102159,2023-03-31 23:00:00,NY,Atlanta,Smartphones,1287.02,4,0.05,Standard,1,Debit Card,4890.6759999999995,4080.678036187919,809.9979638120803
102160,2023-04-01 00:00:00,IL,New York,Laptops,267.79,1,0.0,Standard,7,Apple Pay,267.79,208.89210108123362,58.8978989187664
102161,2023-04-01 01:00:00,NY,Atlanta,Gaming,412.99,3,0.1,Two-Day,8,Credit Card,1115.073,810.4770520956923,304.59594790430776
102162,2023-04-01 02:00:00,TX,Los Angeles,Cameras,679.24,2,0.0,Express,5,Google Pay,1358.48,1122.4972847012848,235.98271529871522
102163,2023-04-01 03:00:00,OH,Austin,Laptops,1074.13,3,0.0,Express,2,Debit Card,3222.3900000000003,2315.2233935422,907.1666064578003
102164,2023-04-01 04:00:00,NC,Los Angeles,Gaming,576.31,3,0.0,Two-Day,4,Debit Card,1728.9299999999998,1166.0145766473634,562.9154233526365
102165,2023-04-01 05:00:00,TX,Chicago,Audio,1393.04,3,0.1,Standard,6,Credit Card,3761.208,3191.629036180413,569.578963819587
102166,2023-04-01 06:00:00,TX,Dallas,Accessories,159.8,1,0.0,Standard,9,PayPal,159.8,104.33949084140693,55.460509158593084
102167,2023-04-01 07:00:00,GA,Columbus,Gaming,568.79,4,0.0,Standard,2,Credit Card,2275.16,1881.310255107532,393.8497448924679
102168,2023-04-01 08:00:00,NC,Atlanta,Audio,1069.25,2,0.0,Two-Day,4,PayPal,2138.5,1739.8534744516778,398.6465255483222
102169,2023-04-01 09:00:00,WA,Miami,Smartphones,354.46,3,0.1,Two-Day,5,Debit Card,957.0419999999999,761.6223630058942,195.41963699410576
102170,2023-04-01 10:00:00,NY,Miami,Audio,991.49,4,0.0,Standard,8,Credit Card,3965.96,2568.610926974556,1397.3490730254439
102171,2023-04-01 11:00:00,NC,Dallas,Smartphones,263.04,1,0.1,Standard,8,Debit Card,236.73600000000002,190.47411116561213,46.26188883438789
102172,2023-04-01 12:00:00,NY,Chicago,Gaming,102.85,3,0.0,Standard,2,Credit Card,308.54999999999995,196.6341492568394,111.91585074316055
102173,2023-04-01 13:00:00,IL,Miami,Smartphones,199.1,4,0.0,Two-Day,6,Debit Card,796.4,531.5669129414557,264.83308705854427
102174,2023-04-01 14:00:00,NC,Los Angeles,Audio,1396.38,1,0.0,Two-Day,6,Debit Card,1396.38,1006.3474638933338,390.03253610666627
102175,2023-04-01 15:00:00,NY,Charlotte,Accessories,836.59,4,0.15,Express,5,Debit Card,2844.406,2025.5012959640208,818.9047040359792
102176,2023-04-01 16:00:00,WA,New York,Laptops,1198.59,2,0.0,Standard,8,Apple Pay,2397.18,1897.2017276926204,499.9782723073795
102177,2023-04-01 17:00:00,CA,Seattle,Laptops,512.33,4,0.0,Standard,2,Credit Card,2049.32,1330.4773990285316,718.8426009714685
102178,2023-04-01 18:00:00,FL,Miami,Accessories,897.13,4,0.0,Express,2,Apple Pay,3588.52,2930.574957248604,657.9450427513962
102179,2023-04-01 19:00:00,FL,Columbus,Cameras,752.53,2,0.05,Standard,7,Debit Card,1429.8069999999998,911.411593964134,518.3954060358658
102180,2023-04-01 20:00:00,WA,Atlanta,Laptops,1419.69,2,0.0,Express,9,Google Pay,2839.38,2081.3590199862056,758.0209800137945
102181,2023-04-01 21:00:00,GA,Columbus,Gaming,1126.41,4,0.1,Two-Day,3,PayPal,4055.0760000000005,3578.2114021584084,476.86459784159206
102182,2023-04-01 22:00:00,CA,Austin,Cameras,1101.2,2,0.0,Express,7,Credit Card,2202.4,1452.4544073819586,749.9455926180415
102183,2023-04-01 23:00:00,IL,New York,Gaming,88.6,4,0.0,Express,3,Credit Card,354.4,275.3292011347238,79.07079886527617
102184,2023-04-02 00:00:00,WA,Los Angeles,Audio,833.51,3,0.0,Two-Day,6,PayPal,2500.5299999999997,1950.9559053951489,549.5740946048509
102185,2023-04-02 01:00:00,FL,Chicago,Audio,711.15,4,0.05,Standard,3,Apple Pay,2702.37,2160.3625230148446,542.0074769851553
102186,2023-04-02 02:00:00,FL,New York,Cameras,1393.21,1,0.05,Express,1,PayPal,1323.5495,962.7961369774051,360.75336302259495
102187,2023-04-02 03:00:00,FL,Seattle,Cameras,400.87,2,0.0,Express,6,Google Pay,801.74,638.3984628170396,163.34153718296045
102188,2023-04-02 04:00:00,PA,Charlotte,Cameras,419.35,3,0.15,Standard,3,Debit Card,1069.3425000000002,952.4802596303753,116.86224036962494
102189,2023-04-02 05:00:00,WA,Miami,Cameras,628.79,2,0.0,Express,1,PayPal,1257.58,940.1631010133696,317.4168989866304
102190,2023-04-02 06:00:00,TX,Chicago,Smartphones,380.19,2,0.05,Two-Day,5,PayPal,722.361,611.9464614622749,110.4145385377251
102191,2023-04-02 07:00:00,IL,Chicago,Cameras,211.19,2,0.0,Express,8,Debit Card,422.38,279.2605541605648,143.11944583943517
102192,2023-04-02 08:00:00,FL,Miami,Cameras,1288.97,1,0.0,Standard,8,Credit Card,1288.97,848.2994993737927,440.6705006262073
102193,2023-04-02 09:00:00,NY,Miami,Audio,846.25,1,0.1,Standard,8,Google Pay,761.625,589.5076695624465,172.1173304375535
102194,2023-04-02 10:00:00,WA,Miami,Gaming,1294.82,4,0.1,Express,3,PayPal,4661.352,3202.262159973408,1459.089840026592
102195,2023-04-02 11:00:00,PA,Miami,Audio,1250.08,1,0.0,Standard,8,PayPal,1250.08,855.4902070418442,394.5897929581557
102196,2023-04-02 12:00:00,WA,Miami,Laptops,437.42,2,0.0,Standard,4,Credit Card,874.84,613.7597662961423,261.08023370385774
102197,2023-04-02 13:00:00,IL,Chicago,Smartphones,830.65,3,0.0,Express,8,Google Pay,2491.95,1803.5850596948176,688.3649403051822
102198,2023-04-02 14:00:00,PA,Dallas,Smartphones,143.16,3,0.05,Express,3,Debit Card,408.006,284.96142564051604,123.04457435948393
102199,2023-04-02 15:00:00,IL,Dallas,Gaming,1374.57,3,0.0,Standard,3,Debit Card,4123.71,3409.1148175062312,714.5951824937688
102200,2023-04-02 16:00:00,WA,Columbus,Cameras,618.31,2,0.1,Express,1,Apple Pay,1112.9579999999999,830.1054027900277,282.85259720997215
102201,2023-04-02 17:00:00,TX,Dallas,Audio,602.64,1,0.0,Two-Day,8,Google Pay,602.64,489.8786401400777,112.76135985992227
102202,2023-04-02 18:00:00,IL,Seattle,Laptops,468.08,3,0.0,Express,8,Google Pay,1404.24,998.7490022678728,405.4909977321272
102203,2023-04-02 19:00:00,PA,Dallas,Audio,701.78,2,0.0,Standard,9,PayPal,1403.56,1094.1300030326777,309.42999696732227
102204,2023-04-02 20:00:00,PA,Chicago,Cameras,392.6,2,0.0,Two-Day,6,Apple Pay,785.2,492.89013876123965,292.3098612387604
102205,2023-04-02 21:00:00,IL,Miami,Cameras,574.78,3,0.0,Standard,2,Debit Card,1724.34,1269.388936087854,454.95106391214586
102206,2023-04-02 22:00:00,OH,Atlanta,Accessories,1203.92,3,0.0,Standard,1,Google Pay,3611.76,3034.624133579653,577.1358664203472
102207,2023-04-02 23:00:00,WA,Atlanta,Audio,1254.7,4,0.1,Two-Day,8,Google Pay,4516.92,3847.2253923899834,669.6946076100166
102208,2023-04-03 00:00:00,OH,Seattle,Gaming,470.19,4,0.0,Express,4,Credit Card,1880.76,1514.1478073648623,366.6121926351377
102209,2023-04-03 01:00:00,GA,Austin,Audio,714.14,2,0.05,Standard,7,Debit Card,1356.866,950.1884299297279,406.67757007027205
102210,2023-04-03 02:00:00,WA,Chicago,Smartphones,1313.25,4,0.0,Express,4,Credit Card,5253.0,4202.6218353567965,1050.3781646432035
102211,2023-04-03 03:00:00,IL,Los Angeles,Laptops,97.96,4,0.2,Express,1,Apple Pay,313.472,269.51278122263034,43.95921877736964
102212,2023-04-03 04:00:00,CA,New York,Gaming,1335.93,3,0.2,Two-Day,8,Google Pay,3206.232,2890.6967896461542,315.53521035384574
102213,2023-04-03 05:00:00,IL,Columbus,Accessories,344.39,4,0.1,Standard,9,Apple Pay,1239.804,891.2667584009719,348.5372415990282
102214,2023-04-03 06:00:00,OH,Los Angeles,Laptops,1024.24,2,0.1,Two-Day,9,Credit Card,1843.632,1477.8238584650544,365.80814153494566
102215,2023-04-03 07:00:00,TX,Chicago,Laptops,882.18,3,0.0,Two-Day,9,Debit Card,2646.54,1929.1303890955405,717.4096109044594
102216,2023-04-03 08:00:00,IL,Dallas,Smartphones,838.35,4,0.1,Standard,4,Google Pay,3018.06,2533.7679899209666,484.2920100790334
102217,2023-04-03 09:00:00,IL,Miami,Smartphones,1291.85,4,0.2,Standard,9,Debit Card,4133.92,4222.58456713679,-88.66456713678963
102218,2023-04-03 10:00:00,TX,Los Angeles,Smartphones,170.33,4,0.0,Two-Day,4,Apple Pay,681.32,460.7172971855408,220.60270281445924
102219,2023-04-03 11:00:00,IL,New York,Gaming,533.6,1,0.0,Two-Day,2,PayPal,533.6,451.44384588618226,82.15615411381776
102220,2023-04-03 12:00:00,FL,Austin,Audio,816.61,4,0.0,Two-Day,3,Debit Card,3266.44,2652.096093136306,614.343906863694
